DFIRM_ID,VERSION_ID,FLD_AR_ID,STUDY_TYP,FLD_ZONE,ZONE_SUBTY,SFHA_TF,STATIC_BFE,V_DATUM,DEPTH,LEN_UNIT,VELOCITY,VEL_UNIT,AR_REVERT,AR_SUBTRV,BFE_REVERT,DEP_REVERT,DUAL_ZONE,SOURCE_CIT,Fl_status,Status
12103C,1.1.1.0,12103C_352,NP,AE, ,T,55.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_LOMC5,1,1
12103C,2.4.3.2,12103C_356,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,13.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_390,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,12.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_391,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,10.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_392,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,10.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_393,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,11.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_418,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_419,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_420,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_421,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,11.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_422,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,11.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_423,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_424,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_425,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,11.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_426,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_427,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_428,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,11.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_429,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,10.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_430,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,10.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_483,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_484,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,8.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_485,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_486,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,8.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_487,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,10.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_488,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,10.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,1.1.1.0,12103C_2297,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,2.4.3.2,12103C_489,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,11.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_490,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,8.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_491,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,8.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_492,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,11.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_493,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_494,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,11.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_495,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,1.1.1.0,12103C_496,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_497,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_498,NP,AE, ,T,15.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,2.4.3.2,12103C_499,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,12.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,1.1.1.0,12103C_500,NP,AE,FLOODWAY,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_501,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_502,NP,AE, ,T,47.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_503,NP,AE,FLOODWAY,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_504,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_505,NP,AE,FLOODWAY,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,2.4.3.2,12103C_506,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,10.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,1.1.1.0,12103C_507,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_LOMC1,1,1
12103C,1.1.1.0,12103C_508,NP,AE,FLOODWAY,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_509,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_510,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_LOMC1,1,1
12103C,1.1.1.0,12103C_511,NP,AE, ,T,19.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_512,NP,AE, ,T,19.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_584,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_585,NP,AE,FLOODWAY,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_FIS1,1,1
12103C,1.1.1.0,12103C_586,NP,AE,FLOODWAY,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_FIS1,1,1
12103C,1.1.1.0,12103C_588,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_FIS1,1,1
12103C,1.1.1.0,12103C_589,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_590,NP,AE, ,T,13.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_591,NP,AE, ,T,13.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,2.4.3.2,12103C_760,SFHAs WITH HIGH FLOOD RISK,AE,RIVERINE FLOODWAY IN COMBINED RIVERINE AND COASTAL ZONE,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY3,1,1
12103C,2.4.3.2,12103C_761,SFHAs WITH HIGH FLOOD RISK,AE,FLOODWAY,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY3,1,1
12103C,2.4.3.2,12103C_762,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_763,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_764,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_765,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_810,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_811,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,8.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_812,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,11.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_813,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,11.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_814,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,12.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_815,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,11.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_816,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,10.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_817,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_818,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,10.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_1030,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_1031,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,12.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_1032,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,10.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,1.1.1.0,12103C_1996,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_2000,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_2002,NP,AE, ,T,6.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,2.4.3.2,12103C_618,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,2.4.3.2,12103C_619,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,9.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,1.1.1.0,12103C_621,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_622,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_623,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_1146,NP,AE, ,T,21.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_1147,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_1148,NP,AE, ,T,17.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_1149,NP,AE, ,T,16.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,2.4.3.2,12103C_1150,SFHAs WITH HIGH FLOOD RISK,AE,COASTAL FLOODPLAIN,T,7.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY2,1,1
12103C,1.1.1.0,12103C_1151,NP,AE, ,T,13.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_1152,NP,AE, ,T,13.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_1153,NP,AE, ,T,13.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,1.1.1.0,12103C_1154,NP,AE, ,T,13.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY1,1,1
12103C,2.4.3.2,12103C_2230,SFHAs WITH HIGH FLOOD RISK,AE,COMBINED RIVERINE AND COASTAL FLOODPLAIN,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY3,1,1
12103C,2.4.3.2,12103C_2231,SFHAs WITH HIGH FLOOD RISK,AE,RIVERINE FLOODWAY IN COMBINED RIVERINE AND COASTAL ZONE,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY3,1,1
12103C,2.4.3.2,12103C_2232,SFHAs WITH HIGH FLOOD RISK,AE,COMBINED RIVERINE AND COASTAL FLOODPLAIN,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY3,1,1
12103C,2.4.3.2,12103C_2233,SFHAs WITH HIGH FLOOD RISK,AE,COMBINED RIVERINE AND COASTAL FLOODPLAIN,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY3,1,1
12103C,2.4.3.2,12103C_2234,SFHAs WITH HIGH FLOOD RISK,AE,COMBINED RIVERINE AND COASTAL FLOODPLAIN,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY3,1,1
12103C,2.4.3.2,12103C_2235,SFHAs WITH HIGH FLOOD RISK,AE,COMBINED RIVERINE AND COASTAL FLOODPLAIN,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY3,1,1
12103C,2.4.3.2,12103C_2180,SFHAs WITH HIGH FLOOD RISK,AE,COMBINED RIVERINE AND COASTAL FLOODPLAIN,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY3,1,1
12103C,2.4.3.2,12103C_2181,SFHAs WITH HIGH FLOOD RISK,AE,COMBINED RIVERINE AND COASTAL FLOODPLAIN,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY3,1,1
12103C,2.4.3.2,12103C_2182,SFHAs WITH HIGH FLOOD RISK,AE,COMBINED RIVERINE AND COASTAL FLOODPLAIN,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY3,1,1
12103C,2.4.3.2,12103C_2183,SFHAs WITH HIGH FLOOD RISK,AE,COMBINED RIVERINE AND COASTAL FLOODPLAIN,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,12103C_STUDY3,1,1
