GEOID_JOIN,LAT,LON,POPULATION,WEIGHTED_DEMAND,TIER_LABEL,MULTIPLIER,METHOD,ASSIGNED_SID,ASSIGNED_NAME,TRAVEL_TIME_MIN
1.2103E+11,27.9049976,-82.7344063,1465,293.0,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,11.791219782038905
1.2103E+11,27.898477,-82.7404526,1818,90.9,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,11.68909560222046
1.2103E+11,27.8918316,-82.7353916,2682,2279.7,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,10.4335971286997
1.2103E+11,27.8688418,-82.6357504,2502,2126.7,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,9.126855603810014
1.2103E+11,27.9420506,-82.7226067,1334,1133.9,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,14.46883760438566
1.2103E+11,28.1230095,-82.7059921,1365,1092.0,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,37.23621923705385
1.2103E+11,27.8263553,-82.8268855,1202,1021.7,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,16.08348702692583
1.2103E+11,27.7956893,-82.7518206,458,91.6,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,8.452713350574893
1.2103E+11,27.7416245,-82.7091267,1300,1105.0,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,10.184718937533995
1.2103E+11,28.13402,-82.7669184,1001,850.85,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,39.15898269165883
1.2103E+11,28.114981,-82.758113,1287,1093.95,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,36.91660221432969
1.2103E+11,28.1129143,-82.7448841,1706,341.2,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,34.355038219989375
1.2103E+11,28.1156714,-82.7373229,790,632.0,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,33.763366987864615
1.2103E+11,28.133686,-82.7138827,1693,1354.4,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,39.01034947433301
1.2103E+11,27.8713878,-82.8343785,1378,68.9,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,17.951078757112487
1.2103E+11,28.0042476,-82.8275173,913,776.05,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,29.383762784554683
