GEOID_JOIN,S0_Clearwater_Fund,S1_Palm_Harbor_Mid,S2_John_Hopkins_Mi,S3_Sexton_Elementa,S4_Gibbs_High,S5_McMullen-Booth_,S6_Carwise_Middle,S7_Jamerson_Elemen,S8_Sanderlin_K-8,S9_Ross_Norton,S10_Campbell_Park_E,S11_New_Heights_Ele,S12_Fairmount_Park_,S13_Belleair_Elemen,S14_Skycrest_Elemen,S15_Largo_High,S16_Lealman_Exchang,S17_Mildred_Helms_E,S18_Melrose_Element,S19_Palm_Harbor_Uni,S20_Palm_Harbor_Uni,S21_Clearwater_High,S22_Palm_Harbor_CSA,S23_The_Coliseum,S24_White_Chapel
121030243013,23.27431139320078,31.490289668645783,7.498602476369978,1.6528989863877224,9.916246123592533,24.105842401905385,34.78933619035914,10.449970331746888,9.8041864801635,22.46430338744378,7.511267751027872,5.4577273803523605,10.428676088282089,22.708956699791884,21.727978857195197,19.416140629874818,4.878091593070765,19.823546393402676,8.457711775639929,34.04262763575641,34.03592570333547,20.757914499341915,33.10743310114384,6.3831112520413535,33.15692637543838
121030212004,30.192250964331077,38.40822923977607,1.6994613622851409,8.474028328001756,2.9275259930721385,31.02378197303568,41.70727576148945,2.94802301766088,1.002013691470866,29.382242958574068,2.479604930529583,8.110882832467244,4.502712392311823,29.626896270922177,28.64591842832549,26.334080201005115,10.583699659701312,26.741485964532963,1.2457346685635862,40.96056720688671,40.95386527446577,27.67585407047221,40.02537267227414,4.381605168513972,40.074865946568686
121030241001,25.158380881628425,33.37435915707342,5.983706968673613,2.3422638056640865,8.413517255129761,25.98991189033303,36.67340567878679,8.947241463284119,8.301457611700728,24.348372875871423,5.244357164518068,3.95712020233291,8.925947219819319,24.593026188219525,23.61204834562284,21.300210118302463,5.601154930841046,21.707615881830318,6.942816267943564,35.92669712418406,35.91999519176311,22.641983987769564,34.99150258957149,4.11620066553155,35.04099586386603
121030212002,29.088485729406862,37.30446400485186,0.2899724660555192,7.0645394317721335,3.535996303643357,29.92001673811147,40.60351052656522,4.069720511797715,2.3965753299158075,28.278477723649868,1.0701160342999605,7.321849249043571,4.060606143000595,28.523131035997963,27.542153193401283,25.230314966080908,9.53125977861949,25.637720729608755,0.6691368332144311,39.85680197196249,39.850100039541545,26.572088835548005,38.921607437349934,3.032617255155994,38.97110071164447
121030245051,13.910667372332927,22.12664564777793,15.993207425419431,10.231185517038956,15.165099396525871,14.742198381037534,25.425692169491292,15.698823604680232,17.46634908262919,13.100659366575933,16.22848820298479,10.596641110674316,15.056094181836976,13.345312678924037,12.364334836327346,10.05249660900696,8.79011976202821,10.144013373929536,16.952316724689386,24.67898361488857,24.672281682467624,11.394270478474066,23.743789080275988,15.299223427151992,23.793282354570536
121030245052,17.39598523474033,25.611963510185337,15.57733551661916,9.815313608238682,14.7492274877256,18.227516243444924,28.91101003189869,15.28295169587996,17.050477173828916,16.577220652056432,15.812616294184512,10.18076920187404,14.00300525522394,16.826344621208527,15.84965269873475,13.415998332015722,7.737030835415172,13.464405469499663,16.53644481588911,28.164301477295968,28.15759954487503,14.87958834088147,27.2291069426834,14.88335151835172,27.27860021697794
121030245053,17.426301780565915,25.64228005601092,15.607652062444748,9.84563015406427,14.77954403355119,18.25783278927052,28.941326577724283,15.313268241705549,17.0807937196545,16.60753719788202,15.8429328400101,10.21108574769963,14.033321801049528,16.856661167034115,15.879969244560336,13.44631487784131,7.76734738124076,13.494722015325252,16.566761361714693,28.194618023121564,28.18791609070061,14.90990488670706,27.259423488508983,14.913668064177308,27.308916762803523
121030254111,10.137793186241272,20.712206322644377,19.658683750381517,13.896661842001029,18.830575721487957,14.834865653174752,24.838465999914664,19.364299929642318,21.13182540759127,9.237319034372714,19.89396452794687,14.26211743563639,18.721570506799065,9.486443003524812,8.96864826204027,6.076096714332006,12.455596086990283,6.1245038518159465,20.617793049651464,21.95913039203765,21.95242845961672,8.852164589244875,21.976737678664268,18.964699752114072,21.07342913171961
121030255011,4.187397128947596,15.771237741725397,26.3845970479785,20.622575139598027,25.55648901908494,10.826369754089022,20.829970100828927,26.090213227239296,27.85773870518825,2.6328219710647915,26.61987782554385,20.988030733233384,25.206644790793145,1.8530260638055789,3.61511404028804,3.948030157790571,19.18150938458728,5.523216472982698,27.343706347248443,16.532795380617415,16.52609344819647,3.541481634898405,16.55040266724403,25.69061304971105,15.647094120299384
121030255012,3.905542992368808,15.294279730542518,26.14162434873972,20.379602440359257,25.313516319846165,10.276678291908429,20.28027863864833,25.847240528000523,27.61476600594948,2.871330128461929,26.37690512630508,20.74505803399461,24.96367209155437,2.091534221202717,3.0654225781074427,4.507662819934477,18.938536685348502,6.0828491351266,27.10073364800968,16.055837369434542,16.0491354370136,2.983460902622304,16.07344465606116,25.447640350472284,15.170136109116507
